CSR_TIMESTAMP_BEGIN,CSR_TIMESTAMP_END,CSR_PAR,CSR_STATISTIC
2009-02-04 22:35:01 ,2009-02-04 22:45:01 ,NaN,mean
2009-02-04 22:50:01 ,2009-02-04 23:00:01 ,NaN,mean
2009-02-04 23:05:01 ,2009-02-04 23:15:01 ,NaN,mean
2009-02-04 23:20:01 ,2009-02-04 23:30:01 ,NaN,mean
2009-02-04 23:35:01 ,2009-02-04 23:45:01 ,NaN,mean
2009-02-04 23:50:01 ,2009-02-05 00:00:01 ,NaN,mean
2009-02-05 00:05:01 ,2009-02-05 00:15:01 ,NaN,mean
2009-02-05 00:20:01 ,2009-02-05 00:30:01 ,NaN,mean
2009-02-05 00:35:01 ,2009-02-05 00:45:01 ,NaN,mean
2009-02-05 00:50:01 ,2009-02-05 01:00:01 ,NaN,mean
2009-02-05 01:05:01 ,2009-02-05 01:15:01 ,NaN,mean
2009-02-05 01:20:01 ,2009-02-05 01:30:01 ,NaN,mean
2009-02-05 01:35:01 ,2009-02-05 01:45:01 ,NaN,mean
2009-02-05 01:50:01 ,2009-02-05 02:00:01 ,NaN,mean
2009-02-05 02:05:01 ,2009-02-05 02:15:01 ,NaN,mean
2009-02-05 02:20:01 ,2009-02-05 02:30:01 ,NaN,mean
2009-02-05 02:35:01 ,2009-02-05 02:45:01 ,NaN,mean
2009-02-05 02:50:01 ,2009-02-05 03:00:01 ,NaN,mean
2009-02-05 03:05:01 ,2009-02-05 03:15:01 ,NaN,mean
2009-02-05 03:20:01 ,2009-02-05 03:30:01 ,NaN,mean
2009-02-05 03:35:01 ,2009-02-05 03:45:01 ,NaN,mean
2009-02-05 03:50:01 ,2009-02-05 04:00:01 ,NaN,mean
2009-02-05 04:05:01 ,2009-02-05 04:15:01 ,NaN,mean
2009-02-05 04:20:01 ,2009-02-05 04:30:01 ,NaN,mean
2009-02-05 04:35:01 ,2009-02-05 04:45:01 ,NaN,mean
2009-02-05 04:50:01 ,2009-02-05 05:00:01 ,NaN,mean
2009-02-05 05:05:01 ,2009-02-05 05:15:01 ,NaN,mean
2009-02-05 05:20:01 ,2009-02-05 05:30:01 ,NaN,mean
2009-02-05 05:35:01 ,2009-02-05 05:45:01 ,NaN,mean
2009-02-05 05:50:01 ,2009-02-05 06:00:01 ,NaN,mean
2009-02-05 06:05:01 ,2009-02-05 06:15:01 ,NaN,mean
2009-02-05 06:20:01 ,2009-02-05 06:30:01 ,NaN,mean
2009-02-05 06:35:01 ,2009-02-05 06:45:01 ,NaN,mean
2009-02-05 06:50:01 ,2009-02-05 07:00:01 ,NaN,mean
2009-02-05 07:05:01 ,2009-02-05 07:15:01 ,NaN,mean
2009-02-05 07:20:01 ,2009-02-05 07:30:01 ,NaN,mean
2009-02-05 07:35:01 ,2009-02-05 07:45:01 ,NaN,mean
2009-02-05 07:50:01 ,2009-02-05 08:00:01 ,NaN,mean
2009-02-05 08:05:01 ,2009-02-05 08:15:01 ,NaN,mean
2009-02-05 08:20:01 ,2009-02-05 08:30:01 ,NaN,mean
2009-02-05 08:35:01 ,2009-02-05 08:45:01 ,NaN,mean
2009-02-05 08:50:01 ,2009-02-05 09:00:01 ,NaN,mean
2009-02-05 09:05:01 ,2009-02-05 09:15:01 ,NaN,mean
2009-02-05 09:20:01 ,2009-02-05 09:30:01 ,NaN,mean
2009-02-05 09:35:01 ,2009-02-05 09:45:01 ,NaN,mean
2009-02-05 09:50:01 ,2009-02-05 10:00:01 ,NaN,mean
2009-02-05 10:05:01 ,2009-02-05 10:15:01 ,NaN,mean
2009-02-05 10:20:01 ,2009-02-05 10:30:01 ,NaN,mean
2009-02-05 10:35:01 ,2009-02-05 10:45:01 ,NaN,mean
2009-02-05 10:50:01 ,2009-02-05 11:00:01 ,NaN,mean
2009-02-05 11:05:01 ,2009-02-05 11:15:01 ,NaN,mean
2009-02-05 11:20:01 ,2009-02-05 11:30:01 ,NaN,mean
2009-02-05 11:35:01 ,2009-02-05 11:45:01 ,NaN,mean
2009-02-05 11:50:01 ,2009-02-05 12:00:01 ,NaN,mean
2009-02-05 12:05:01 ,2009-02-05 12:15:01 ,NaN,mean
2009-02-05 12:20:01 ,2009-02-05 12:30:01 ,NaN,mean
2009-02-05 12:35:01 ,2009-02-05 12:45:01 ,NaN,mean
2009-02-05 12:50:01 ,2009-02-05 13:00:01 ,NaN,mean
2009-02-05 13:05:01 ,2009-02-05 13:15:01 ,NaN,mean
2009-02-05 13:20:01 ,2009-02-05 13:30:01 ,NaN,mean
2009-02-05 13:35:01 ,2009-02-05 13:45:01 ,NaN,mean
2009-02-05 13:50:01 ,2009-02-05 14:00:01 ,NaN,mean
2009-02-05 14:05:01 ,2009-02-05 14:15:01 ,NaN,mean
2009-02-05 14:20:01 ,2009-02-05 14:30:01 ,NaN,mean
2009-02-05 14:35:01 ,2009-02-05 14:45:01 ,NaN,mean
2009-02-05 14:50:01 ,2009-02-05 15:00:01 ,NaN,mean
2009-02-05 15:05:01 ,2009-02-05 15:15:01 ,NaN,mean
2009-02-05 15:20:01 ,2009-02-05 15:30:01 ,NaN,mean
2009-02-05 15:35:01 ,2009-02-05 15:45:01 ,NaN,mean
2009-02-05 15:50:01 ,2009-02-05 16:00:01 ,NaN,mean
2009-02-05 16:05:01 ,2009-02-05 16:15:01 ,NaN,mean
2009-02-05 16:20:01 ,2009-02-05 16:30:01 ,NaN,mean
2009-02-05 16:35:01 ,2009-02-05 16:45:01 ,NaN,mean
2009-02-05 16:50:01 ,2009-02-05 17:00:01 ,NaN,mean
2009-02-05 17:05:01 ,2009-02-05 17:15:01 ,NaN,mean
2009-02-05 17:20:01 ,2009-02-05 17:30:01 ,NaN,mean
2009-02-05 17:35:01 ,2009-02-05 17:45:01 ,NaN,mean
2009-02-05 17:50:01 ,2009-02-05 18:00:01 ,NaN,mean
2009-02-05 18:05:01 ,2009-02-05 18:15:01 ,NaN,mean
2009-02-05 18:20:01 ,2009-02-05 18:30:01 ,NaN,mean
2009-02-05 18:35:01 ,2009-02-05 18:45:01 ,NaN,mean
2009-02-05 18:50:01 ,2009-02-05 19:00:01 ,NaN,mean
2009-02-05 19:05:01 ,2009-02-05 19:15:01 ,NaN,mean
2009-02-05 19:20:01 ,2009-02-05 19:30:01 ,NaN,mean
2009-02-05 19:35:01 ,2009-02-05 19:45:01 ,NaN,mean
2009-02-05 19:50:01 ,2009-02-05 20:00:01 ,NaN,mean
2009-02-05 20:05:01 ,2009-02-05 20:15:01 ,NaN,mean
2009-02-05 20:20:01 ,2009-02-05 20:30:01 ,NaN,mean
2009-02-05 20:35:01 ,2009-02-05 20:45:01 ,NaN,mean
2009-02-05 20:50:01 ,2009-02-05 21:00:01 ,NaN,mean
2009-02-05 21:05:01 ,2009-02-05 21:15:01 ,NaN,mean
2009-02-05 21:20:01 ,2009-02-05 21:30:01 ,NaN,mean
2009-02-05 21:35:01 ,2009-02-05 21:45:01 ,NaN,mean
2009-02-05 21:50:01 ,2009-02-05 22:00:01 ,NaN,mean
2009-02-05 22:05:01 ,2009-02-05 22:15:01 ,NaN,mean
2009-02-05 22:20:01 ,2009-02-05 22:30:01 ,NaN,mean
2009-02-05 22:35:01 ,2009-02-05 22:45:01 ,NaN,mean
2009-02-05 22:50:01 ,2009-02-05 23:00:01 ,NaN,mean
2009-02-05 23:05:01 ,2009-02-05 23:15:01 ,NaN,mean
2009-02-05 23:20:01 ,2009-02-05 23:30:01 ,NaN,mean
2009-02-05 23:35:01 ,2009-02-05 23:45:01 ,NaN,mean
2009-02-05 23:50:01 ,2009-02-06 00:00:01 ,NaN,mean
2009-02-06 00:05:01 ,2009-02-06 00:15:01 ,NaN,mean
2009-02-06 00:20:01 ,2009-02-06 00:30:01 ,NaN,mean
2009-02-06 00:35:01 ,2009-02-06 00:45:01 ,NaN,mean
2009-02-06 00:50:01 ,2009-02-06 01:00:01 ,NaN,mean
2009-02-06 01:05:01 ,2009-02-06 01:15:01 ,NaN,mean
2009-02-06 01:20:01 ,2009-02-06 01:30:01 ,NaN,mean
2009-02-06 01:35:01 ,2009-02-06 01:45:01 ,NaN,mean
2009-02-06 01:50:01 ,2009-02-06 02:00:01 ,NaN,mean
2009-02-06 02:05:01 ,2009-02-06 02:15:01 ,NaN,mean
2009-02-06 02:20:01 ,2009-02-06 02:30:01 ,NaN,mean
2009-02-06 02:35:01 ,2009-02-06 02:45:01 ,NaN,mean
2009-02-06 02:50:01 ,2009-02-06 03:00:01 ,NaN,mean
2009-02-06 03:05:01 ,2009-02-06 03:15:01 ,NaN,mean
2009-02-06 03:20:01 ,2009-02-06 03:30:01 ,NaN,mean
2009-02-06 03:35:01 ,2009-02-06 03:45:01 ,NaN,mean
2009-02-06 03:50:01 ,2009-02-06 04:00:01 ,NaN,mean
2009-02-06 04:05:01 ,2009-02-06 04:15:01 ,NaN,mean
2009-02-06 04:20:01 ,2009-02-06 04:30:01 ,NaN,mean
2009-02-06 04:35:01 ,2009-02-06 04:45:01 ,NaN,mean
2009-02-06 04:50:01 ,2009-02-06 05:00:01 ,NaN,mean
2009-02-06 05:05:01 ,2009-02-06 05:15:01 ,NaN,mean
2009-02-06 05:20:01 ,2009-02-06 05:30:01 ,NaN,mean
2009-02-06 05:35:01 ,2009-02-06 05:45:01 ,NaN,mean
2009-02-06 05:50:01 ,2009-02-06 06:00:01 ,NaN,mean
2009-02-06 06:05:01 ,2009-02-06 06:15:01 ,NaN,mean
2009-02-06 06:20:01 ,2009-02-06 06:30:01 ,NaN,mean
2009-02-06 06:35:01 ,2009-02-06 06:45:01 ,NaN,mean
2009-02-06 06:50:01 ,2009-02-06 07:00:01 ,NaN,mean
2009-02-06 07:05:01 ,2009-02-06 07:15:01 ,NaN,mean
2009-02-06 07:20:01 ,2009-02-06 07:30:01 ,NaN,mean
2009-02-06 07:35:01 ,2009-02-06 07:45:01 ,NaN,mean
2009-02-06 07:50:01 ,2009-02-06 08:00:01 ,NaN,mean
2009-02-06 08:05:01 ,2009-02-06 08:15:01 ,NaN,mean
2009-02-06 08:20:01 ,2009-02-06 08:30:01 ,NaN,mean
2009-02-06 08:35:01 ,2009-02-06 08:45:01 ,NaN,mean
2009-02-06 08:50:01 ,2009-02-06 09:00:01 ,NaN,mean
2009-02-06 09:05:01 ,2009-02-06 09:15:01 ,NaN,mean
2009-02-06 09:20:01 ,2009-02-06 09:30:01 ,NaN,mean
2009-02-06 09:35:01 ,2009-02-06 09:45:01 ,NaN,mean
2009-02-06 09:50:01 ,2009-02-06 10:00:01 ,NaN,mean
2009-02-06 10:05:01 ,2009-02-06 10:15:01 ,NaN,mean
2009-02-06 10:20:01 ,2009-02-06 10:30:01 ,NaN,mean
2009-02-06 10:35:01 ,2009-02-06 10:45:01 ,NaN,mean
2009-02-06 10:50:01 ,2009-02-06 11:00:01 ,NaN,mean
2009-02-06 11:05:01 ,2009-02-06 11:15:01 ,NaN,mean
2009-02-06 11:20:01 ,2009-02-06 11:30:01 ,NaN,mean
2009-02-06 11:35:01 ,2009-02-06 11:45:01 ,NaN,mean
2009-02-06 11:50:01 ,2009-02-06 12:00:01 ,NaN,mean
2009-02-06 12:05:01 ,2009-02-06 12:15:01 ,NaN,mean
2009-02-06 12:20:01 ,2009-02-06 12:30:01 ,NaN,mean
2009-02-06 12:35:01 ,2009-02-06 12:45:01 ,NaN,mean
2009-02-06 12:50:01 ,2009-02-06 13:00:01 ,NaN,mean
2009-02-06 13:05:01 ,2009-02-06 13:15:01 ,NaN,mean
2009-02-06 13:20:01 ,2009-02-06 13:30:01 ,NaN,mean
2009-02-06 13:35:01 ,2009-02-06 13:45:01 ,NaN,mean
2009-02-06 13:50:01 ,2009-02-06 14:00:01 ,NaN,mean
2009-02-06 14:05:01 ,2009-02-06 14:15:01 ,NaN,mean
2009-02-06 14:20:01 ,2009-02-06 14:30:01 ,NaN,mean
2009-02-06 14:35:01 ,2009-02-06 14:45:01 ,NaN,mean
2009-02-06 14:50:01 ,2009-02-06 15:00:01 ,NaN,mean
2009-02-06 15:05:01 ,2009-02-06 15:15:01 ,NaN,mean
2009-02-06 15:20:01 ,2009-02-06 15:30:01 ,NaN,mean
2009-02-06 15:35:01 ,2009-02-06 15:45:01 ,NaN,mean
2009-02-06 15:50:01 ,2009-02-06 16:00:01 ,NaN,mean
2009-02-06 16:05:01 ,2009-02-06 16:15:01 ,NaN,mean
2009-02-06 16:20:01 ,2009-02-06 16:30:01 ,NaN,mean
2009-02-06 16:35:01 ,2009-02-06 16:45:01 ,NaN,mean
2009-02-06 16:50:01 ,2009-02-06 17:00:01 ,NaN,mean
2009-02-06 17:05:01 ,2009-02-06 17:15:01 ,NaN,mean
2009-02-06 17:20:01 ,2009-02-06 17:30:01 ,NaN,mean
2009-02-06 17:35:01 ,2009-02-06 17:45:01 ,NaN,mean
2009-02-06 18:05:01 ,2009-02-06 18:15:01 ,NaN,mean
2009-02-06 18:20:01 ,2009-02-06 18:30:01 ,NaN,mean
2009-02-06 18:35:01 ,2009-02-06 18:45:01 ,NaN,mean
2009-02-06 18:50:01 ,2009-02-06 19:00:01 ,NaN,mean
2009-02-06 19:05:01 ,2009-02-06 19:15:01 ,NaN,mean
2009-02-06 19:20:01 ,2009-02-06 19:30:01 ,NaN,mean
2009-02-06 19:35:01 ,2009-02-06 19:45:01 ,NaN,mean
2009-02-06 20:05:01 ,2009-02-06 20:15:01 ,NaN,mean
2009-02-06 20:20:01 ,2009-02-06 20:30:01 ,NaN,mean
2009-02-06 20:35:01 ,2009-02-06 20:45:01 ,NaN,mean
2009-02-06 20:50:01 ,2009-02-06 21:00:01 ,NaN,mean
2009-02-06 21:05:01 ,2009-02-06 21:15:01 ,NaN,mean
2009-02-06 21:20:01 ,2009-02-06 21:30:01 ,NaN,mean
2009-02-06 21:35:01 ,2009-02-06 21:45:01 ,NaN,mean
2009-02-06 21:50:01 ,2009-02-06 22:00:01 ,NaN,mean
2009-02-06 22:05:01 ,2009-02-06 22:15:01 ,NaN,mean
2009-02-06 22:20:01 ,2009-02-06 22:30:01 ,NaN,mean
2009-02-06 22:35:01 ,2009-02-06 22:45:01 ,NaN,mean
2009-02-06 22:50:01 ,2009-02-06 23:00:01 ,NaN,mean
2009-02-06 23:05:01 ,2009-02-06 23:15:01 ,NaN,mean
2009-02-06 23:20:01 ,2009-02-06 23:30:01 ,NaN,mean
2009-02-06 23:35:01 ,2009-02-06 23:45:01 ,NaN,mean
2009-02-06 23:50:01 ,2009-02-07 00:00:01 ,NaN,mean
2009-02-07 00:05:01 ,2009-02-07 00:15:01 ,NaN,mean
2009-02-07 00:20:01 ,2009-02-07 00:30:01 ,NaN,mean
2009-02-07 00:35:01 ,2009-02-07 00:45:01 ,NaN,mean
2009-02-07 00:50:01 ,2009-02-07 01:00:01 ,NaN,mean
2009-02-07 01:05:01 ,2009-02-07 01:15:01 ,NaN,mean
2009-02-07 01:20:01 ,2009-02-07 01:30:01 ,NaN,mean
2009-02-07 01:35:01 ,2009-02-07 01:45:01 ,NaN,mean
2009-02-07 01:50:01 ,2009-02-07 02:00:01 ,NaN,mean
2009-02-07 02:05:01 ,2009-02-07 02:15:01 ,NaN,mean
2009-02-07 02:20:01 ,2009-02-07 02:30:01 ,NaN,mean
2009-02-07 02:35:01 ,2009-02-07 02:45:01 ,NaN,mean
2009-02-07 02:50:01 ,2009-02-07 03:00:01 ,NaN,mean
2009-02-07 03:05:01 ,2009-02-07 03:15:01 ,NaN,mean
2009-02-07 03:20:01 ,2009-02-07 03:30:01 ,NaN,mean
2009-02-07 03:35:01 ,2009-02-07 03:45:01 ,NaN,mean
2009-02-07 03:50:01 ,2009-02-07 04:00:01 ,NaN,mean
2009-02-07 04:05:01 ,2009-02-07 04:15:01 ,NaN,mean
2009-02-07 04:20:01 ,2009-02-07 04:30:01 ,NaN,mean
2009-02-07 04:35:01 ,2009-02-07 04:45:01 ,NaN,mean
2009-02-07 04:50:01 ,2009-02-07 05:00:01 ,NaN,mean
2009-02-07 05:05:01 ,2009-02-07 05:15:01 ,NaN,mean
2009-02-07 05:20:01 ,2009-02-07 05:30:01 ,NaN,mean
2009-02-07 05:35:01 ,2009-02-07 05:45:01 ,NaN,mean
2009-02-07 05:50:01 ,2009-02-07 06:00:01 ,NaN,mean
2009-02-07 06:05:01 ,2009-02-07 06:15:01 ,NaN,mean
2009-02-07 06:20:01 ,2009-02-07 06:30:01 ,NaN,mean
2009-02-07 06:35:01 ,2009-02-07 06:45:01 ,NaN,mean
2009-02-07 06:50:01 ,2009-02-07 07:00:01 ,NaN,mean
2009-02-07 07:05:01 ,2009-02-07 07:15:01 ,NaN,mean
2009-02-07 07:20:01 ,2009-02-07 07:30:01 ,NaN,mean
2009-02-07 07:35:01 ,2009-02-07 07:45:01 ,NaN,mean
2009-02-07 07:50:01 ,2009-02-07 08:00:01 ,NaN,mean
2009-02-07 08:05:01 ,2009-02-07 08:15:01 ,NaN,mean
2009-02-07 08:20:01 ,2009-02-07 08:30:01 ,NaN,mean
2009-02-07 08:35:01 ,2009-02-07 08:45:01 ,NaN,mean
2009-02-07 08:50:01 ,2009-02-07 09:00:01 ,NaN,mean
2009-02-07 09:05:01 ,2009-02-07 09:15:01 ,NaN,mean
2009-02-07 09:20:01 ,2009-02-07 09:30:01 ,NaN,mean
2009-02-07 09:35:01 ,2009-02-07 09:45:01 ,NaN,mean
2009-02-07 09:50:01 ,2009-02-07 10:00:01 ,NaN,mean
2009-02-07 10:05:01 ,2009-02-07 10:15:01 ,NaN,mean
2009-02-07 10:20:01 ,2009-02-07 10:30:01 ,NaN,mean
2009-02-07 10:35:01 ,2009-02-07 10:45:01 ,NaN,mean
2009-02-07 10:50:01 ,2009-02-07 11:00:01 ,NaN,mean
2009-02-07 11:05:01 ,2009-02-07 11:15:01 ,NaN,mean
2009-02-07 11:20:01 ,2009-02-07 11:30:01 ,NaN,mean
2009-02-07 11:35:01 ,2009-02-07 11:45:01 ,NaN,mean
2009-02-07 11:50:01 ,2009-02-07 12:00:01 ,NaN,mean
2009-02-07 12:05:01 ,2009-02-07 12:15:01 ,NaN,mean
2009-02-07 12:20:01 ,2009-02-07 12:30:01 ,NaN,mean
2009-02-07 12:35:01 ,2009-02-07 12:45:01 ,NaN,mean
2009-02-07 12:50:01 ,2009-02-07 13:00:01 ,NaN,mean
2009-02-07 13:05:01 ,2009-02-07 13:15:01 ,NaN,mean
2009-02-07 13:20:01 ,2009-02-07 13:30:01 ,NaN,mean
2009-02-07 13:35:01 ,2009-02-07 13:45:01 ,NaN,mean
2009-02-07 13:50:01 ,2009-02-07 14:00:01 ,NaN,mean
2009-02-07 14:05:01 ,2009-02-07 14:15:01 ,NaN,mean
2009-02-07 14:20:01 ,2009-02-07 14:30:01 ,NaN,mean
2009-02-07 14:35:01 ,2009-02-07 14:45:01 ,NaN,mean
2009-02-07 14:50:01 ,2009-02-07 15:00:01 ,NaN,mean
2009-02-07 15:05:01 ,2009-02-07 15:15:01 ,NaN,mean
2009-02-07 15:20:01 ,2009-02-07 15:30:01 ,NaN,mean
2009-02-07 15:35:01 ,2009-02-07 15:45:01 ,NaN,mean
2009-02-07 15:50:01 ,2009-02-07 16:00:01 ,NaN,mean
2009-02-07 16:05:01 ,2009-02-07 16:15:01 ,NaN,mean
2009-02-07 16:20:01 ,2009-02-07 16:30:01 ,NaN,mean
2009-02-07 16:35:01 ,2009-02-07 16:45:01 ,NaN,mean
2009-02-07 16:50:01 ,2009-02-07 17:00:01 ,NaN,mean
2009-02-07 17:05:01 ,2009-02-07 17:15:01 ,NaN,mean
2009-02-07 17:20:01 ,2009-02-07 17:30:01 ,NaN,mean
2009-02-07 17:35:01 ,2009-02-07 17:45:01 ,NaN,mean
2009-02-07 17:50:01 ,2009-02-07 18:00:01 ,NaN,mean
2009-02-07 18:05:01 ,2009-02-07 18:15:01 ,NaN,mean
2009-02-07 18:20:01 ,2009-02-07 18:30:01 ,NaN,mean
2009-02-07 18:35:01 ,2009-02-07 18:45:01 ,NaN,mean
2009-02-07 18:50:01 ,2009-02-07 19:00:01 ,NaN,mean
2009-02-07 19:05:01 ,2009-02-07 19:15:01 ,NaN,mean
2009-02-07 19:20:01 ,2009-02-07 19:30:01 ,NaN,mean
2009-02-07 19:35:01 ,2009-02-07 19:45:01 ,NaN,mean
2009-02-07 19:50:01 ,2009-02-07 20:00:01 ,NaN,mean
2009-02-07 20:05:01 ,2009-02-07 20:15:01 ,NaN,mean
2009-02-07 20:20:01 ,2009-02-07 20:30:01 ,NaN,mean
2009-02-07 20:35:01 ,2009-02-07 20:45:01 ,NaN,mean
2009-02-07 20:50:01 ,2009-02-07 21:00:01 ,NaN,mean
2009-02-07 21:05:01 ,2009-02-07 21:15:01 ,NaN,mean
2009-02-07 21:20:01 ,2009-02-07 21:30:01 ,NaN,mean
2009-02-07 21:35:01 ,2009-02-07 21:45:01 ,NaN,mean
2009-02-07 21:50:01 ,2009-02-07 22:00:01 ,NaN,mean
2009-02-07 22:05:01 ,2009-02-07 22:15:01 ,NaN,mean
2009-02-07 22:20:01 ,2009-02-07 22:30:01 ,NaN,mean
2009-02-07 22:35:01 ,2009-02-07 22:45:01 ,NaN,mean
2009-02-07 22:50:01 ,2009-02-07 23:00:01 ,NaN,mean
2009-02-07 23:05:01 ,2009-02-07 23:15:01 ,NaN,mean
2009-02-07 23:20:01 ,2009-02-07 23:30:01 ,NaN,mean
2009-02-07 23:35:01 ,2009-02-07 23:45:01 ,NaN,mean
2009-02-07 23:50:01 ,2009-02-08 00:00:01 ,NaN,mean
2009-02-08 00:05:01 ,2009-02-08 00:15:01 ,NaN,mean
2009-02-08 00:20:01 ,2009-02-08 00:30:01 ,NaN,mean
2009-02-08 00:35:01 ,2009-02-08 00:45:01 ,NaN,mean
2009-02-08 00:50:01 ,2009-02-08 01:00:01 ,NaN,mean
2009-02-08 01:05:01 ,2009-02-08 01:15:01 ,NaN,mean
2009-02-08 01:20:01 ,2009-02-08 01:30:01 ,NaN,mean
2009-02-08 01:35:01 ,2009-02-08 01:45:01 ,NaN,mean
2009-02-08 01:50:01 ,2009-02-08 02:00:01 ,NaN,mean
2009-02-08 02:05:01 ,2009-02-08 02:15:01 ,NaN,mean
2009-02-08 02:20:01 ,2009-02-08 02:30:01 ,NaN,mean
2009-02-08 02:35:01 ,2009-02-08 02:45:01 ,NaN,mean
2009-02-08 02:50:01 ,2009-02-08 03:00:01 ,NaN,mean
2009-02-08 03:05:01 ,2009-02-08 03:15:01 ,NaN,mean
2009-02-08 03:20:01 ,2009-02-08 03:30:01 ,NaN,mean
2009-02-08 03:35:01 ,2009-02-08 03:45:01 ,NaN,mean
2009-02-08 03:50:01 ,2009-02-08 04:00:01 ,NaN,mean
2009-02-08 04:05:01 ,2009-02-08 04:15:01 ,NaN,mean
2009-02-08 04:20:01 ,2009-02-08 04:30:01 ,NaN,mean
2009-02-08 04:35:01 ,2009-02-08 04:45:01 ,NaN,mean
2009-02-08 04:50:01 ,2009-02-08 05:00:01 ,NaN,mean
2009-02-08 05:05:01 ,2009-02-08 05:15:01 ,NaN,mean
2009-02-08 05:20:01 ,2009-02-08 05:30:01 ,NaN,mean
2009-02-08 05:35:01 ,2009-02-08 05:45:01 ,NaN,mean
2009-02-08 05:50:01 ,2009-02-08 06:00:01 ,NaN,mean
2009-02-08 06:05:01 ,2009-02-08 06:15:01 ,NaN,mean
2009-02-08 06:20:01 ,2009-02-08 06:30:01 ,NaN,mean
2009-02-08 06:35:01 ,2009-02-08 06:45:01 ,NaN,mean
2009-02-08 06:50:01 ,2009-02-08 07:00:01 ,NaN,mean
2009-02-08 07:05:01 ,2009-02-08 07:15:01 ,NaN,mean
2009-02-08 07:20:01 ,2009-02-08 07:30:01 ,NaN,mean
2009-02-08 07:35:01 ,2009-02-08 07:45:01 ,NaN,mean
2009-02-08 07:50:01 ,2009-02-08 08:00:01 ,NaN,mean
2009-02-08 08:05:01 ,2009-02-08 08:15:01 ,NaN,mean
2009-02-08 08:20:01 ,2009-02-08 08:30:01 ,NaN,mean
2009-02-08 08:35:01 ,2009-02-08 08:45:01 ,NaN,mean
2009-02-08 08:50:01 ,2009-02-08 09:00:01 ,NaN,mean
2009-02-08 09:05:01 ,2009-02-08 09:15:01 ,NaN,mean
2009-02-08 09:20:01 ,2009-02-08 09:30:01 ,NaN,mean
2009-02-08 09:35:01 ,2009-02-08 09:45:01 ,NaN,mean
2009-02-08 09:50:01 ,2009-02-08 10:00:01 ,NaN,mean
2009-02-08 10:05:01 ,2009-02-08 10:15:01 ,NaN,mean
2009-02-08 10:20:01 ,2009-02-08 10:30:01 ,NaN,mean
2009-02-08 10:35:01 ,2009-02-08 10:45:01 ,NaN,mean
2009-02-08 10:50:01 ,2009-02-08 11:00:01 ,NaN,mean
2009-02-08 11:05:01 ,2009-02-08 11:15:01 ,NaN,mean
2009-02-08 11:20:01 ,2009-02-08 11:30:01 ,NaN,mean
2009-02-08 11:35:01 ,2009-02-08 11:45:01 ,NaN,mean
2009-02-08 11:50:01 ,2009-02-08 12:00:01 ,NaN,mean
2009-02-08 12:05:01 ,2009-02-08 12:15:01 ,NaN,mean
2009-02-08 12:20:01 ,2009-02-08 12:30:01 ,NaN,mean
2009-02-08 12:35:01 ,2009-02-08 12:45:01 ,NaN,mean
2009-02-08 12:50:01 ,2009-02-08 13:00:01 ,NaN,mean
2009-02-08 13:05:01 ,2009-02-08 13:15:01 ,NaN,mean
2009-02-08 13:20:01 ,2009-02-08 13:30:01 ,NaN,mean
2009-02-08 13:35:01 ,2009-02-08 13:45:01 ,NaN,mean
2009-02-08 13:50:01 ,2009-02-08 14:00:01 ,NaN,mean
2009-02-08 14:05:01 ,2009-02-08 14:15:01 ,NaN,mean
2009-02-08 14:20:01 ,2009-02-08 14:30:01 ,NaN,mean
2009-02-08 14:35:01 ,2009-02-08 14:45:01 ,NaN,mean
2009-02-08 14:50:01 ,2009-02-08 15:00:01 ,NaN,mean
2009-02-08 15:05:01 ,2009-02-08 15:15:01 ,NaN,mean
2009-02-08 15:20:01 ,2009-02-08 15:30:01 ,NaN,mean
2009-02-08 15:35:01 ,2009-02-08 15:45:01 ,NaN,mean
2009-02-08 15:50:01 ,2009-02-08 16:00:01 ,NaN,mean
2009-02-08 16:05:01 ,2009-02-08 16:15:01 ,NaN,mean
2009-02-08 16:20:01 ,2009-02-08 16:30:01 ,NaN,mean
2009-02-08 16:35:01 ,2009-02-08 16:45:01 ,NaN,mean
2009-02-08 16:50:01 ,2009-02-08 17:00:01 ,NaN,mean
2009-02-08 17:05:01 ,2009-02-08 17:15:01 ,NaN,mean
2009-02-08 17:20:01 ,2009-02-08 17:30:01 ,NaN,mean
2009-02-08 17:35:01 ,2009-02-08 17:45:01 ,NaN,mean
2009-02-08 17:50:01 ,2009-02-08 18:00:01 ,NaN,mean
2009-02-08 18:05:01 ,2009-02-08 18:15:01 ,NaN,mean
2009-02-08 18:20:01 ,2009-02-08 18:30:01 ,NaN,mean
2009-02-08 18:35:01 ,2009-02-08 18:45:01 ,NaN,mean
2009-02-08 18:50:01 ,2009-02-08 19:00:01 ,NaN,mean
2009-02-08 19:05:01 ,2009-02-08 19:15:01 ,NaN,mean
2009-02-08 19:20:01 ,2009-02-08 19:30:01 ,NaN,mean
2009-02-08 19:35:01 ,2009-02-08 19:45:01 ,NaN,mean
2009-02-08 19:50:01 ,2009-02-08 20:00:01 ,NaN,mean
2009-02-08 20:05:01 ,2009-02-08 20:15:01 ,NaN,mean
2009-02-08 20:20:01 ,2009-02-08 20:30:01 ,NaN,mean
2009-02-08 20:35:01 ,2009-02-08 20:45:01 ,NaN,mean
2009-02-08 20:50:01 ,2009-02-08 21:00:01 ,NaN,mean
