CSR_TIMESTAMP_BEGIN,CSR_TIMESTAMP_END,CSR_AGE,CSR_PAR,CSR_PRECIP,CSR_DATE,CSR_STATISTIC
2017-05-04 10:30:00,2017-05-04 10:32:00,,-0.015585168,0,,mean
2017-05-04 11:00:00,2017-05-04 11:02:00,,-0.02820398,0,,mean
2017-05-04 11:30:00,2017-05-04 11:32:00,,0.04601742,0,,mean
2017-05-04 12:00:00,2017-05-04 12:02:00,,0.2122624,0,,mean
2017-05-04 12:30:00,2017-05-04 12:32:00,,1.6891004,0,,mean
2017-05-04 13:00:00,2017-05-04 13:02:00,,8.192284,0,,mean
2017-05-04 13:30:00,2017-05-04 13:32:00,,22.2861,0,,mean
2017-05-04 14:00:00,2017-05-04 14:02:00,,38.12262,0,,mean
2017-05-04 14:30:00,2017-05-04 14:32:00,,103.3783,0,,mean
2017-05-04 15:00:00,2017-05-04 15:02:00,,170.2302,0,,mean
2017-05-04 15:30:00,2017-05-04 15:32:00,,221.7532,0,,mean
2017-05-04 16:00:00,2017-05-04 16:02:00,,372.2208,0,,mean
2017-05-04 16:30:00,2017-05-04 16:32:00,,597.4212,0,,mean
2017-05-04 17:00:00,2017-05-04 17:02:00,,568.8786,0,,mean
2017-05-04 17:30:00,2017-05-04 17:32:00,,556.551,0,,mean
2017-05-04 18:00:00,2017-05-04 18:02:00,,821.0744,0,,mean
2017-05-04 18:30:00,2017-05-04 18:32:00,,711.4472,0,,mean
2017-05-04 19:00:00,2017-05-04 19:02:00,,797.6692,0,,mean
2017-05-04 19:30:00,2017-05-04 19:32:00,,767.4306,0,,mean
2017-05-04 20:00:00,2017-05-04 20:02:00,,1005.2236,0,,mean
2017-05-04 20:30:00,2017-05-04 20:32:00,,910.8366,0,,mean
2017-05-04 21:00:00,2017-05-04 21:02:00,,634.4914,0,,mean
2017-05-04 21:30:00,2017-05-04 21:32:00,,819.946,0,,mean
2017-05-04 22:00:00,2017-05-04 22:02:00,,782.0408,0,,mean
2017-05-04 22:30:00,2017-05-04 22:32:00,,796.9286,0,,mean
2017-05-05 00:00:00,2017-05-05 00:02:00,,895.8798,0,,mean
2017-05-05 00:30:00,2017-05-05 00:32:00,,832.5786,0,,mean
2017-05-05 01:00:00,2017-05-05 01:02:00,,813.2808,0,,mean
2017-05-05 01:30:00,2017-05-05 01:32:00,,471.606,0,,mean
2017-05-05 02:00:00,2017-05-05 02:02:00,,499.9634,0,,mean
2017-05-05 02:30:00,2017-05-05 02:32:00,,310.8908,0,,mean
2017-05-05 03:00:00,2017-05-05 03:02:00,,433.1548,0,,mean
2017-05-05 03:30:00,2017-05-05 03:32:00,,337.2458,0,,mean
2017-05-05 04:00:00,2017-05-05 04:02:00,,157.99808,0,,mean
2017-05-05 04:30:00,2017-05-05 04:32:00,,98.47698,0,,mean
2017-05-05 05:00:00,2017-05-05 05:02:00,,66.20466,0,,mean
2017-05-05 05:30:00,2017-05-05 05:32:00,,36.81134,0,,mean
2017-05-05 06:00:00,2017-05-05 06:02:00,,11.470612,0,,mean
2017-05-05 06:30:00,2017-05-05 06:32:00,,3.461616,0,,mean
2017-05-05 07:00:00,2017-05-05 07:02:00,,0.5659914,0,,mean
2017-05-05 07:30:00,2017-05-05 07:32:00,,0.04671364,0,,mean
2017-05-05 08:00:00,2017-05-05 08:02:00,,-0.010012646,0,,mean
2017-05-05 08:30:00,2017-05-05 08:32:00,,0.004450806,0,,mean
2017-05-05 09:00:00,2017-05-05 09:02:00,,-0.007418078,0,,mean
2017-05-05 09:30:00,2017-05-05 09:32:00,,-0.0259634,0,,mean
2017-05-05 10:00:00,2017-05-05 10:02:00,,-0.03597796,0,,mean
2017-05-05 10:30:00,2017-05-05 10:32:00,,-0.004079798,0,,mean
2017-05-05 11:00:00,2017-05-05 11:02:00,,-0.0304112,0,,mean
2017-05-05 11:30:00,2017-05-05 11:32:00,,-0.003708666,0,,mean
2017-05-05 12:00:00,2017-05-05 12:02:00,,0.14870312,0,,mean
2017-05-05 13:00:00,2017-05-05 13:02:00,,7.246696,0,,mean
2017-05-05 13:30:00,2017-05-05 13:32:00,,20.48518,0,,mean
2017-05-05 14:00:00,2017-05-05 14:02:00,,39.38248,0,,mean
2017-05-05 14:30:00,2017-05-05 14:32:00,,49.21184,0,,mean
2017-05-05 15:00:00,2017-05-05 15:02:00,,80.54512,0,,mean
2017-05-05 15:30:00,2017-05-05 15:32:00,,129.70664,0,,mean
2017-05-05 16:00:00,2017-05-05 16:02:00,,194.20924,0,,mean
2017-05-05 16:30:00,2017-05-05 16:32:00,,316.7952,0,,mean
2017-05-05 17:00:00,2017-05-05 17:02:00,,342.1872,0,,mean
2017-05-05 17:30:00,2017-05-05 17:32:00,,461.4984,0,,mean
2017-05-05 18:30:00,2017-05-05 18:32:00,,929.884,0,,mean
2017-05-05 19:00:00,2017-05-05 19:02:00,,686.1104,0,,mean
2017-05-05 19:30:00,2017-05-05 19:32:00,,1422.1272,0,,mean
2017-05-05 20:00:00,2017-05-05 20:02:00,,1008.8396,0,,mean
2017-05-05 20:30:00,2017-05-05 20:32:00,,795.4082,0,,mean
2017-05-05 21:00:00,2017-05-05 21:02:00,,1205.39,0,,mean
2017-05-05 21:30:00,2017-05-05 21:32:00,,222.0706,0,,mean
2017-05-05 22:00:00,2017-05-05 22:02:00,,583.4688,0,,mean
2017-05-05 22:30:00,2017-05-05 22:32:00,,1016.6186,0,,mean
2017-05-05 23:00:00,2017-05-05 23:02:00,,323.5168,0,,mean
2017-05-05 23:30:00,2017-05-05 23:32:00,,195.12774,0,,mean
2017-05-06 00:00:00,2017-05-06 00:02:00,,714.1848,0,,mean
2017-05-06 00:30:00,2017-05-06 00:32:00,,1110.7138,0,,mean
2017-05-06 01:00:00,2017-05-06 01:02:00,,801.1678,0,,mean
2017-05-06 01:30:00,2017-05-06 01:32:00,,897.6924,0,,mean
2017-05-06 02:00:00,2017-05-06 02:02:00,,802.777,0,,mean
2017-05-06 02:30:00,2017-05-06 02:32:00,,683.298,0,,mean
2017-05-06 03:00:00,2017-05-06 03:02:00,,533.133,0,,mean
2017-05-06 03:30:00,2017-05-06 03:32:00,,396.413,0,,mean
2017-05-06 04:00:00,2017-05-06 04:02:00,,94.1734,0,,mean
2017-05-06 04:30:00,2017-05-06 04:32:00,,139.07582,0,,mean
2017-05-06 05:00:00,2017-05-06 05:02:00,,61.6028,0,,mean
2017-05-06 05:30:00,2017-05-06 05:32:00,,44.9676,0,,mean
2017-05-06 06:00:00,2017-05-06 06:02:00,,20.50244,0,,mean
2017-05-06 06:30:00,2017-05-06 06:32:00,,5.954114,0,,mean
2017-05-06 07:00:00,2017-05-06 07:02:00,,1.0433624,0,,mean
2017-05-06 07:30:00,2017-05-06 07:32:00,,0.099057,0,,mean
2017-05-06 08:00:00,2017-05-06 08:02:00,,-0.010020098,0,,mean
2017-05-06 08:30:00,2017-05-06 08:32:00,,0.007422854,0,,mean
2017-05-06 09:00:00,2017-05-06 09:02:00,,3.71029e-4,0,,mean
2017-05-06 09:30:00,2017-05-06 09:32:00,,-0.00445483,0,,mean
2017-05-06 10:00:00,2017-05-06 10:02:00,,-0.001484666,0,,mean
2017-05-06 10:30:00,2017-05-06 10:32:00,,0.02858712,0,,mean
2017-05-06 11:00:00,2017-05-06 11:02:00,,0.005940848,0,,mean
2017-05-06 11:30:00,2017-05-06 11:32:00,,0.12476056,0,,mean
2017-05-06 12:00:00,2017-05-06 12:02:00,,0.8826436,0,,mean
2017-05-06 12:30:00,2017-05-06 12:32:00,,4.897934,0,,mean
2017-05-06 13:00:00,2017-05-06 13:02:00,,17.967626,0,,mean
2017-05-06 13:30:00,2017-05-06 13:32:00,,41.64088,0,,mean
2017-05-06 14:00:00,2017-05-06 14:02:00,,96.77762,0,,mean
2017-05-06 14:30:00,2017-05-06 14:32:00,,207.0476,0,,mean
2017-05-06 15:00:00,2017-05-06 15:02:00,,295.8492,0,,mean
2017-05-06 15:30:00,2017-05-06 15:32:00,,394.5158,0,,mean
2017-05-06 16:00:00,2017-05-06 16:02:00,,508.6014,0,,mean
2017-05-06 16:30:00,2017-05-06 16:32:00,,621.7646,0,,mean
2017-05-06 17:00:00,2017-05-06 17:02:00,,733.9718,0,,mean
2017-05-06 17:30:00,2017-05-06 17:32:00,,849.4084,0,,mean
2017-05-06 18:00:00,2017-05-06 18:02:00,,952.625,0,,mean
2017-05-06 18:30:00,2017-05-06 18:32:00,,1046.459,0,,mean
2017-05-06 19:00:00,2017-05-06 19:02:00,,1130.1032,0,,mean
2017-05-06 19:30:00,2017-05-06 19:32:00,,1172.219,0,,mean
2017-05-06 20:00:00,2017-05-06 20:02:00,,1253.4932,0,,mean
2017-05-06 20:30:00,2017-05-06 20:32:00,,1234.4962,0,,mean
2017-05-06 21:00:00,2017-05-06 21:02:00,,1054.4216,0,,mean
2017-05-06 21:30:00,2017-05-06 21:32:00,,1259.3388,0,,mean
2017-05-06 22:00:00,2017-05-06 22:02:00,,1279.0954,0,,mean
2017-05-06 22:30:00,2017-05-06 22:32:00,,1242.0194,0,,mean
2017-05-06 23:00:00,2017-05-06 23:02:00,,1184.5398,0,,mean
2017-05-06 23:30:00,2017-05-06 23:32:00,,935.9456,0,,mean
2017-05-07 00:00:00,2017-05-07 00:02:00,,864.6126,0,,mean
2017-05-07 00:30:00,2017-05-07 00:32:00,,940.8346,0,,mean
2017-05-07 01:00:00,2017-05-07 01:02:00,,890.5942,0,,mean
2017-05-07 01:30:00,2017-05-07 01:32:00,,878.263,0,,mean
2017-05-07 02:00:00,2017-05-07 02:02:00,,779.32,0,,mean
2017-05-07 02:30:00,2017-05-07 02:32:00,,661.4356,0,,mean
2017-05-07 03:00:00,2017-05-07 03:02:00,,533.0868,0,,mean
2017-05-07 03:30:00,2017-05-07 03:32:00,,441.1194,0,,mean
2017-05-07 04:00:00,2017-05-07 04:02:00,,298.0128,0,,mean
2017-05-07 04:30:00,2017-05-07 04:32:00,,185.08132,0,,mean
2017-05-07 05:00:00,2017-05-07 05:02:00,,78.9825,0,,mean
2017-05-07 05:30:00,2017-05-07 05:32:00,,40.90062,0,,mean
2017-05-07 06:00:00,2017-05-07 06:02:00,,17.527846,0,,mean
2017-05-07 06:30:00,2017-05-07 06:32:00,,6.270248,0,,mean
2017-05-07 07:00:00,2017-05-07 07:02:00,,1.2141058,0,,mean
2017-05-07 07:30:00,2017-05-07 07:32:00,,0.13128338,0,,mean
2017-05-07 08:00:00,2017-05-07 08:02:00,,-0.006307372,0,,mean
2017-05-07 08:30:00,2017-05-07 08:32:00,,-0.04378832,0,,mean
2017-05-07 09:00:00,2017-05-07 09:02:00,,-0.04379552,0,,mean
2017-05-07 09:30:00,2017-05-07 09:32:00,,-0.0475145,0,,mean
2017-05-07 10:00:00,2017-05-07 10:02:00,,-0.03229814,0,,mean
2017-05-07 10:30:00,2017-05-07 10:32:00,,-0.02970248,0,,mean
2017-05-07 11:00:00,2017-05-07 11:02:00,,-0.011510194,0,,mean
2017-05-07 11:30:00,2017-05-07 11:32:00,,0.12996776,0,,mean
2017-05-07 12:00:00,2017-05-07 12:02:00,,1.0167724,0,,mean
2017-05-07 12:30:00,2017-05-07 12:32:00,,5.793758,0,,mean
2017-05-07 13:00:00,2017-05-07 13:02:00,,20.41538,0,,mean
2017-05-07 13:30:00,2017-05-07 13:32:00,,47.40664,0,,mean
2017-05-07 14:00:00,2017-05-07 14:02:00,,103.52984,0,,mean
2017-05-07 14:30:00,2017-05-07 14:32:00,,200.5906,0,,mean
2017-05-07 15:00:00,2017-05-07 15:02:00,,303.7114,0,,mean
2017-05-07 15:30:00,2017-05-07 15:32:00,,394.6086,0,,mean
2017-05-07 16:00:00,2017-05-07 16:02:00,,458.9738,0,,mean
2017-05-07 16:30:00,2017-05-07 16:32:00,,617.2446,0,,mean
2017-05-07 17:00:00,2017-05-07 17:02:00,,744.2188,0,,mean
2017-05-07 17:30:00,2017-05-07 17:32:00,,848.1362,0,,mean
2017-05-07 18:00:00,2017-05-07 18:02:00,,985.522,0,,mean
2017-05-07 18:30:00,2017-05-07 18:32:00,,1076.8862,0,,mean
2017-05-07 19:00:00,2017-05-07 19:02:00,,1166.076,0,,mean
2017-05-07 19:30:00,2017-05-07 19:32:00,,1178.668,0,,mean
2017-05-07 20:00:00,2017-05-07 20:02:00,,1039.0066,0,,mean
2017-05-07 20:30:00,2017-05-07 20:32:00,,1219.4452000000001,0,,mean
2017-05-07 21:00:00,2017-05-07 21:02:00,,1320.9864,0,,mean
2017-05-07 21:30:00,2017-05-07 21:32:00,,1362.6578,0,,mean
2017-05-07 22:00:00,2017-05-07 22:02:00,,1232.711,0,,mean
2017-05-07 22:30:00,2017-05-07 22:32:00,,1264.5144,0,,mean
2017-05-07 23:00:00,2017-05-07 23:02:00,,1254.7062,0,,mean
2017-05-07 23:30:00,2017-05-07 23:32:00,,1228.7636,0,,mean
2017-05-08 00:00:00,2017-05-08 00:02:00,,1182.3598,0,,mean
2017-05-08 00:30:00,2017-05-08 00:32:00,,966.4494,0,,mean
2017-05-08 01:00:00,2017-05-08 01:02:00,,905.7992,0,,mean
2017-05-08 01:30:00,2017-05-08 01:32:00,,933.7642,0,,mean
2017-05-08 02:00:00,2017-05-08 02:02:00,,817.9048,0,,mean
2017-05-08 02:30:00,2017-05-08 02:32:00,,679.269,0,,mean
2017-05-08 03:00:00,2017-05-08 03:02:00,,406.7788,0,,mean
2017-05-08 03:30:00,2017-05-08 03:32:00,,243.906,0,,mean
2017-05-08 04:00:00,2017-05-08 04:02:00,,206.8012,0,,mean
2017-05-08 04:30:00,2017-05-08 04:32:00,,154.96316,0,,mean
2017-05-08 05:00:00,2017-05-08 05:02:00,,93.53868,0,,mean
2017-05-08 05:30:00,2017-05-08 05:32:00,,43.78962,0,,mean
2017-05-08 06:00:00,2017-05-08 06:02:00,,19.309502,0,,mean
2017-05-08 06:30:00,2017-05-08 06:32:00,,5.99285,0,,mean
2017-05-08 07:00:00,2017-05-08 07:02:00,,1.1737924,0,,mean
2017-05-08 07:30:00,2017-05-08 07:32:00,,0.16931684,0,,mean
2017-05-08 08:00:00,2017-05-08 08:02:00,,-0.004077272,0,,mean
2017-05-08 08:30:00,2017-05-08 08:32:00,,-0.03706926,0,,mean
2017-05-08 09:00:00,2017-05-08 09:02:00,,-0.03485206,0,,mean
2017-05-08 09:30:00,2017-05-08 09:32:00,,-0.04375826,0,,mean
2017-05-08 10:00:00,2017-05-08 10:02:00,,-0.0304135,0,,mean
2017-05-08 10:30:00,2017-05-08 10:32:00,,-0.04896406,0,,mean
2017-05-08 11:00:00,2017-05-08 11:02:00,,-0.017064202,0,,mean
2017-05-08 11:30:00,2017-05-08 11:32:00,,0.0693723,0,,mean
2017-05-08 12:00:00,2017-05-08 12:02:00,,0.733762,0,,mean
2017-05-08 12:30:00,2017-05-08 12:32:00,,4.776372,0,,mean
2017-05-08 13:00:00,2017-05-08 13:02:00,,14.779048,0,,mean
2017-05-08 13:30:00,2017-05-08 13:32:00,,39.26532,0,,mean
2017-05-08 14:00:00,2017-05-08 14:02:00,,94.95596,0,,mean
2017-05-08 14:30:00,2017-05-08 14:32:00,,195.54126,0,,mean
2017-05-08 15:00:00,2017-05-08 15:02:00,,190.0362,0,,mean
2017-05-08 15:30:00,2017-05-08 15:32:00,,209.4732,0,,mean
2017-05-08 16:00:00,2017-05-08 16:02:00,,314.2964,0,,mean
2017-05-08 16:30:00,2017-05-08 16:32:00,,570.5078,0,,mean
2017-05-08 17:00:00,2017-05-08 17:02:00,,721.7882,0,,mean
2017-05-08 17:30:00,2017-05-08 17:32:00,,674.162,0,,mean
2017-05-08 18:00:00,2017-05-08 18:02:00,,866.8776,0,,mean
2017-05-08 18:30:00,2017-05-08 18:32:00,,870.6972,0,,mean
2017-05-08 19:00:00,2017-05-08 19:02:00,,927.9052,0,,mean
2017-05-08 19:30:00,2017-05-08 19:32:00,,1172.6074,0,,mean
2017-05-08 20:00:00,2017-05-08 20:02:00,,962.0736,0,,mean
2017-05-08 20:30:00,2017-05-08 20:32:00,,984.907,0,,mean
2017-05-08 21:00:00,2017-05-08 21:02:00,,1042.0178,0,,mean
2017-05-08 21:30:00,2017-05-08 21:32:00,,1286.8762,0,,mean
2017-05-08 22:00:00,2017-05-08 22:02:00,,1239.761,0,,mean
2017-05-08 22:30:00,2017-05-08 22:32:00,,745.1152,0,,mean
2017-05-08 23:00:00,2017-05-08 23:02:00,,840.6208,0,,mean
2017-05-08 23:30:00,2017-05-08 23:32:00,,782.0942,0,,mean
2017-05-09 00:00:00,2017-05-09 00:02:00,,389.0884,0,,mean
2017-05-09 00:30:00,2017-05-09 00:32:00,,290.9986,0,,mean
2017-05-09 01:00:00,2017-05-09 01:02:00,,299.9922,0,,mean
2017-05-09 01:30:00,2017-05-09 01:32:00,,142.90276,0,,mean
2017-05-09 02:00:00,2017-05-09 02:02:00,,399.8258,0,,mean
2017-05-09 02:30:00,2017-05-09 02:32:00,,404.3998,0,,mean
2017-05-09 03:00:00,2017-05-09 03:02:00,,223.7046,0,,mean
2017-05-09 03:30:00,2017-05-09 03:32:00,,127.39686,0,,mean
2017-05-09 04:00:00,2017-05-09 04:02:00,,150.57826,0,,mean
2017-05-09 04:30:00,2017-05-09 04:32:00,,141.62278,0,,mean
2017-05-09 05:00:00,2017-05-09 05:02:00,,93.74036,0,,mean
2017-05-09 05:30:00,2017-05-09 05:32:00,,54.44352,0,,mean
2017-05-09 06:00:00,2017-05-09 06:02:00,,27.46028,0,,mean
2017-05-09 06:30:00,2017-05-09 06:32:00,,8.845864,0,,mean
2017-05-09 07:00:00,2017-05-09 07:02:00,,1.7096622,0,,mean
2017-05-09 07:30:00,2017-05-09 07:32:00,,0.2327594,0,,mean
2017-05-09 08:00:00,2017-05-09 08:02:00,,-0.004450764,0,,mean
2017-05-09 08:30:00,2017-05-09 08:32:00,,-0.016316982,0,,mean
2017-05-09 09:30:00,2017-05-09 09:32:00,,-0.05156544,0,,mean
2017-05-09 10:00:00,2017-05-09 10:02:00,,-0.010759024,0,,mean
2017-05-09 10:30:00,2017-05-09 10:32:00,,-0.001112614,0,,mean
2017-05-09 11:30:00,2017-05-09 11:32:00,,0.2694226,0,,mean
2017-05-09 12:00:00,2017-05-09 12:02:00,,1.5798782,0,,mean
2017-05-09 12:30:00,2017-05-09 12:32:00,,7.166024,0,,mean
2017-05-09 13:00:00,2017-05-09 13:02:00,,22.1095,0,,mean
2017-05-09 13:30:00,2017-05-09 13:32:00,,52.18104,0,,mean
2017-05-09 14:00:00,2017-05-09 14:02:00,,120.93406,0,,mean
2017-05-09 14:30:00,2017-05-09 14:32:00,,143.08968,0,,mean
2017-05-09 15:00:00,2017-05-09 15:02:00,,130.87078,0,,mean
2017-05-09 15:30:00,2017-05-09 15:32:00,,169.2877,0,,mean
2017-05-09 16:00:00,2017-05-09 16:02:00,,253.5882,0,,mean
2017-05-09 16:30:00,2017-05-09 16:32:00,,351.604,0,,mean
2017-05-09 17:00:00,2017-05-09 17:02:00,,596.8908,0,,mean
2017-05-09 17:30:00,2017-05-09 17:32:00,,806.7984,0,,mean
2017-05-09 18:00:00,2017-05-09 18:02:00,,927.8026,0,,mean
2017-05-09 18:30:00,2017-05-09 18:32:00,,1076.1774,0,,mean
2017-05-09 19:00:00,2017-05-09 19:02:00,,1073.5892,0,,mean
2017-05-09 19:30:00,2017-05-09 19:32:00,,1117.205,0,,mean
2017-05-09 20:00:00,2017-05-09 20:02:00,,1062.9324,0,,mean
2017-05-09 20:30:00,2017-05-09 20:32:00,,1284.6348,0,,mean
2017-05-09 21:00:00,2017-05-09 21:02:00,,1286.031,0,,mean
2017-05-09 21:30:00,2017-05-09 21:32:00,,767.6842,0,,mean
2017-05-09 22:00:00,2017-05-09 22:02:00,,452.4982,0,,mean
2017-05-09 22:30:00,2017-05-09 22:32:00,,603.2028,0,,mean
2017-05-09 23:00:00,2017-05-09 23:02:00,,470.9412,0,,mean
2017-05-09 23:30:00,2017-05-09 23:32:00,,993.9766,0,,mean
2017-05-10 00:00:00,2017-05-10 00:02:00,,695.349,0,,mean
2017-05-10 00:30:00,2017-05-10 00:32:00,,783.018,0,,mean
2017-05-10 01:00:00,2017-05-10 01:02:00,,502.7584,0,,mean
2017-05-10 01:30:00,2017-05-10 01:32:00,,283.9178,0,,mean
2017-05-10 02:00:00,2017-05-10 02:02:00,,75.8899,0,,mean
2017-05-10 02:30:00,2017-05-10 02:32:00,,59.67804,0,,mean
2017-05-10 03:00:00,2017-05-10 03:02:00,,70.40186,0,,mean
2017-05-10 03:30:00,2017-05-10 03:32:00,,140.80626,0,,mean
2017-05-10 04:00:00,2017-05-10 04:02:00,,271.768,0,,mean
2017-05-10 04:30:00,2017-05-10 04:32:00,,181.99336,0,,mean
2017-05-10 05:00:00,2017-05-10 05:02:00,,53.78054,0,,mean
2017-05-10 05:30:00,2017-05-10 05:32:00,,17.392674,0,,mean
2017-05-10 06:00:00,2017-05-10 06:02:00,,7.660622,0,,mean
2017-05-10 06:30:00,2017-05-10 06:32:00,,4.167264,0,,mean
2017-05-10 07:00:00,2017-05-10 07:02:00,,1.2392994,0,,mean
2017-05-10 07:30:00,2017-05-10 07:32:00,,0.15747282,0,,mean
2017-05-10 08:00:00,2017-05-10 08:02:00,,-0.04335684,0,,mean
2017-05-10 08:30:00,2017-05-10 08:32:00,,-0.01853082,0,,mean
2017-05-10 10:00:00,2017-05-10 10:02:00,,0.03150558,0,,mean
2017-05-10 10:30:00,2017-05-10 10:32:00,,-0.03669748,0,,mean
2017-05-10 11:00:00,2017-05-10 11:02:00,,0.03855376,0,,mean
2017-05-10 14:30:00,2017-05-10 14:32:00,,50.84028,0,,mean
2017-05-10 15:00:00,2017-05-10 15:02:00,,111.33054,0,,mean
2017-05-10 15:30:00,2017-05-10 15:32:00,,170.72138,0,,mean
2017-05-10 16:00:00,2017-05-10 16:02:00,,199.1693,0,,mean
2017-05-10 16:30:00,2017-05-10 16:32:00,,194.44664,0,,mean
2017-05-10 17:30:00,2017-05-10 17:32:00,,311.095,0,,mean
2017-05-10 19:30:00,2017-05-10 19:32:00,,1065.3278,0,,mean
2017-05-10 20:00:00,2017-05-10 20:02:00,,1447.0552,0,,mean
2017-05-10 20:30:00,2017-05-10 20:32:00,,1017.1114,0,,mean
2017-05-10 21:00:00,2017-05-10 21:02:00,,1028.896,0,,mean
2017-05-10 21:30:00,2017-05-10 21:32:00,,959.0416,0,,mean
2017-05-10 22:00:00,2017-05-10 22:02:00,,1477.227,0,,mean
2017-05-10 22:30:00,2017-05-10 22:32:00,,1335.5492,0,,mean
2017-05-10 23:00:00,2017-05-10 23:02:00,,1334.1682,0,,mean
2017-05-10 23:30:00,2017-05-10 23:32:00,,1262.7396,0,,mean
2017-05-11 00:00:00,2017-05-11 00:02:00,,1192.2906,0,,mean
2017-05-11 00:30:00,2017-05-11 00:32:00,,1114.0818,0,,mean
2017-05-11 01:00:00,2017-05-11 01:02:00,,1025.0068,0,,mean
2017-05-11 01:30:00,2017-05-11 01:32:00,,926.3376,0,,mean
2017-05-11 02:00:00,2017-05-11 02:02:00,,818.6228,0,,mean
2017-05-11 02:30:00,2017-05-11 02:32:00,,703.1582,0,,mean
2017-05-11 03:00:00,2017-05-11 03:02:00,,588.3944,0,,mean
2017-05-11 03:30:00,2017-05-11 03:32:00,,467.159,0,,mean
2017-05-11 04:00:00,2017-05-11 04:02:00,,360.059,0,,mean
2017-05-11 04:30:00,2017-05-11 04:32:00,,210.8092,0,,mean
2017-05-11 05:00:00,2017-05-11 05:02:00,,88.81286,0,,mean
2017-05-11 05:30:00,2017-05-11 05:32:00,,64.52024,0,,mean
2017-05-11 06:00:00,2017-05-11 06:02:00,,35.3612,0,,mean
2017-05-11 06:30:00,2017-05-11 06:32:00,,13.046316,0,,mean
2017-05-11 07:00:00,2017-05-11 07:02:00,,3.566624,0,,mean
2017-05-11 07:30:00,2017-05-11 07:32:00,,0.6378074,0,,mean
2017-05-11 08:00:00,2017-05-11 08:02:00,,0.0682513,0,,mean
2017-05-11 08:30:00,2017-05-11 08:32:00,,-0.007049444,0,,mean
2017-05-11 09:00:00,2017-05-11 09:02:00,,-0.004452564,0,,mean
2017-05-11 09:30:00,2017-05-11 09:32:00,,-0.01298586,0,,mean
2017-05-11 10:00:00,2017-05-11 10:02:00,,-0.03227898,0,,mean
2017-05-11 11:00:00,2017-05-11 11:02:00,,0.0712492,0,,mean
2017-05-11 11:30:00,2017-05-11 11:32:00,,0.4939338,0,,mean
2017-05-11 12:00:00,2017-05-11 12:02:00,,2.648566,0,,mean
2017-05-11 12:30:00,2017-05-11 12:32:00,,10.588614,0,,mean
2017-05-11 13:00:00,2017-05-11 13:02:00,,28.34918,0,,mean
2017-05-11 13:30:00,2017-05-11 13:32:00,,55.10772,0,,mean
2017-05-11 14:00:00,2017-05-11 14:02:00,,89.40776,0,,mean
2017-05-11 14:30:00,2017-05-11 14:32:00,,119.3334,0,,mean
2017-05-11 15:00:00,2017-05-11 15:02:00,,138.24698,0,,mean
2017-05-11 16:00:00,2017-05-11 16:02:00,,218.5628,0,,mean
2017-05-11 16:30:00,2017-05-11 16:32:00,,281.7786,0,,mean
2017-05-11 17:00:00,2017-05-11 17:02:00,,314.5576,0,,mean
2017-05-11 17:30:00,2017-05-11 17:32:00,,378.9412,0,,mean
2017-05-11 18:00:00,2017-05-11 18:02:00,,503.9344,0,,mean
2017-05-11 19:30:00,2017-05-11 19:32:00,,1251.8092,0,,mean
2017-05-11 20:00:00,2017-05-11 20:02:00,,1312.277,0,,mean
2017-05-11 20:30:00,2017-05-11 20:32:00,,1306.99,0,,mean
2017-05-11 21:00:00,2017-05-11 21:02:00,,839.741,0,,mean
2017-05-11 21:30:00,2017-05-11 21:32:00,,1294.7468,0,,mean
2017-05-11 22:00:00,2017-05-11 22:02:00,,1521.6368,0,,mean
2017-05-11 22:30:00,2017-05-11 22:32:00,,1302.4964,0,,mean
2017-05-11 23:00:00,2017-05-11 23:02:00,,752.0398,0,,mean
2017-05-11 23:30:00,2017-05-11 23:32:00,,1311.625,0,,mean
2017-05-12 00:00:00,2017-05-12 00:02:00,,935.3878,0,,mean
2017-05-12 00:30:00,2017-05-12 00:32:00,,788.991,0,,mean
2017-05-12 01:00:00,2017-05-12 01:02:00,,710.2242,0,,mean
2017-05-12 01:30:00,2017-05-12 01:32:00,,755.629,0,,mean
2017-05-12 02:00:00,2017-05-12 02:02:00,,528.6552,0,,mean
2017-05-12 02:30:00,2017-05-12 02:32:00,,438.289,0,,mean
2017-05-12 03:00:00,2017-05-12 03:02:00,,642.7258,0,,mean
2017-05-12 03:30:00,2017-05-12 03:32:00,,444.03,0,,mean
2017-05-12 04:00:00,2017-05-12 04:02:00,,470.4586,0,,mean
2017-05-12 04:30:00,2017-05-12 04:32:00,,218.8426,0,,mean
2017-05-12 05:00:00,2017-05-12 05:02:00,,92.2494,0,,mean
2017-05-12 05:30:00,2017-05-12 05:32:00,,57.26876,0,,mean
2017-05-12 06:00:00,2017-05-12 06:02:00,,30.37146,0,,mean
2017-05-12 06:30:00,2017-05-12 06:32:00,,13.69876,0,,mean
2017-05-12 07:00:00,2017-05-12 07:02:00,,4.192212,0,,mean
2017-05-12 07:30:00,2017-05-12 07:32:00,,0.872939,0,,mean
2017-05-12 08:00:00,2017-05-12 08:02:00,,0.14831714,0,,mean
2017-05-12 08:30:00,2017-05-12 08:32:00,,0.018172066,0,,mean
2017-05-12 09:00:00,2017-05-12 09:02:00,,-0.02633556,0,,mean
2017-05-12 09:30:00,2017-05-12 09:32:00,,-0.02856432,0,,mean
2017-05-12 10:00:00,2017-05-12 10:02:00,,-0.010759446,0,,mean
