CSR_TIMESTAMP_BEGIN,CSR_TIMESTAMP_END,CSR_DATE,CSR_STATISTIC,CSR_PRECIP,CSR_PAR,CSR_WIND
2012-04-25 04:00:00,2012-04-25 04:30:00,,mean,0,-56.19922,1.545881
2012-04-25 04:30:00,2012-04-25 05:00:00,,mean,0,-56.56368,1.473149
2012-04-25 05:00:00,2012-04-25 05:30:00,,mean,0,-51.62753,1.342626
2012-04-25 05:30:00,2012-04-25 06:00:00,,mean,0,-23.06944,1.61923
2012-04-25 06:00:00,2012-04-25 06:30:00,,mean,0,-2.641608,0.2142072
2012-04-25 06:30:00,2012-04-25 07:00:00,,mean,0,92.72633,0.7498108
2012-04-25 07:00:00,2012-04-25 07:30:00,,mean,0,169.317,1.648025
2012-04-25 07:30:00,2012-04-25 08:00:00,,mean,0,249.2842,2.092924
2012-04-25 08:00:00,2012-04-25 08:30:00,,mean,0,322.2641,2.234041
2012-04-25 08:30:00,2012-04-25 09:00:00,,mean,0,383.5694,1.528373
2012-04-25 09:00:00,2012-04-25 09:30:00,,mean,0,426.7376,1.422657
2012-04-25 09:30:00,2012-04-25 10:00:00,,mean,0,477.0413,2.517749
2012-04-25 10:00:00,2012-04-25 10:30:00,,mean,0,521.0797,2.762878
2012-04-25 10:30:00,2012-04-25 11:00:00,,mean,0,552.0253,4.318198
2012-04-25 11:00:00,2012-04-25 11:30:00,,mean,0,571.9869,4.42199
2012-04-25 11:30:00,2012-04-25 12:00:00,,mean,0,578.6828,4.272589
2012-04-25 12:00:00,2012-04-25 12:30:00,,mean,0,577.2595,4.715792
2012-04-25 12:30:00,2012-04-25 13:00:00,,mean,0,573.6494,5.374314
2012-04-25 13:00:00,2012-04-25 13:30:00,,mean,0,540.7015,5.249846
2012-04-25 13:30:00,2012-04-25 14:00:00,,mean,0,498.4413,5.831046
2012-04-25 14:00:00,2012-04-25 14:30:00,,mean,0,463.4191,6.012154
2012-04-25 14:30:00,2012-04-25 15:00:00,,mean,0,414.1861,6.742134
2012-04-25 15:00:00,2012-04-25 15:30:00,,mean,0,351.9103,7.113355
2012-04-25 15:30:00,2012-04-25 16:00:00,,mean,0,270.6412,6.84978
2012-04-25 16:00:00,2012-04-25 16:30:00,,mean,0,103.5453,6.098517
2012-04-25 16:30:00,2012-04-25 17:00:00,,mean,0,22.80279,7.417574
2012-04-25 17:00:00,2012-04-25 17:30:00,,mean,0,96.0832,7.165708
2012-04-25 17:30:00,2012-04-25 18:00:00,,mean,0,10.04415,5.508305
2012-04-25 18:00:00,2012-04-25 18:30:00,,mean,0,-48.68266,5.316152
2012-04-25 18:30:00,2012-04-25 19:00:00,,mean,0,-71.69488,5.000779
2012-04-25 19:00:00,2012-04-25 19:30:00,,mean,0,-74.44434,5.579086
2012-04-25 19:30:00,2012-04-25 20:00:00,,mean,0,-77.97609,6.158648
2012-04-25 20:00:00,2012-04-25 20:30:00,,mean,0,-76.50831,6.074656
2012-04-25 20:30:00,2012-04-25 21:00:00,,mean,0,-74.37759,5.597118
2012-04-25 21:00:00,2012-04-25 21:30:00,,mean,0,-71.03527,4.604988
2012-04-25 21:30:00,2012-04-25 22:00:00,,mean,0,-68.0844,5.014901
2012-04-25 22:00:00,2012-04-25 22:30:00,,mean,0,-68.3129,4.512533
2012-04-25 22:30:00,2012-04-25 23:00:00,,mean,0,-69.44524,5.002751
2012-04-25 23:00:00,2012-04-25 23:30:00,,mean,0,-71.56593,4.766273
2012-04-25 23:30:00,2012-04-26 00:00:00,,mean,0,-72.12321,3.637029
2012-04-26 00:00:00,2012-04-26 00:30:00,,mean,0,-66.40681,4.016076
2012-04-26 00:30:00,2012-04-26 01:00:00,,mean,0,-60.92334,2.637785
2012-04-26 01:00:00,2012-04-26 01:30:00,,mean,0,-59.99496,2.7537
2012-04-26 01:30:00,2012-04-26 02:00:00,,mean,0,-61.09156,2.257146
2012-04-26 02:00:00,2012-04-26 02:30:00,,mean,0,-57.62711,1.819926
2012-04-26 02:30:00,2012-04-26 03:00:00,,mean,0,-55.17229,2.107587
2012-04-26 03:00:00,2012-04-26 03:30:00,,mean,0,-57.97011,2.343839
2012-04-26 03:30:00,2012-04-26 04:00:00,,mean,0,-59.28012,3.24855
2012-04-26 04:00:00,2012-04-26 04:30:00,,mean,0,-61.23917,3.503367
2012-04-26 04:30:00,2012-04-26 05:00:00,,mean,0,-63.81646,3.52252
2012-04-26 05:00:00,2012-04-26 05:30:00,,mean,0.204,-55.64029,2.599199
2012-04-26 05:30:00,2012-04-26 06:00:00,,mean,0,-17.93368,2.584214
2012-04-26 06:00:00,2012-04-26 06:30:00,,mean,0,36.89347,3.428369
2012-04-26 06:30:00,2012-04-26 07:00:00,,mean,0,92.51631,3.772986
2012-04-26 07:00:00,2012-04-26 07:30:00,,mean,0,176.096,4.308098
2012-04-26 07:30:00,2012-04-26 08:00:00,,mean,0,230.465,4.040771
2012-04-26 08:00:00,2012-04-26 08:30:00,,mean,0,320.8683,4.344202
2012-04-26 08:30:00,2012-04-26 09:00:00,,mean,0,377.6075,4.567854
2012-04-26 09:00:00,2012-04-26 09:30:00,,mean,0,392.6669,4.757963
2012-04-26 09:30:00,2012-04-26 10:00:00,,mean,0,476.3352,4.35009
2012-04-26 10:00:00,2012-04-26 10:30:00,,mean,0,526.4093,4.573051
2012-04-26 10:30:00,2012-04-26 11:00:00,,mean,0,530.8077,4.385383
2012-04-26 11:00:00,2012-04-26 11:30:00,,mean,0,559.9542,4.540139
2012-04-26 11:30:00,2012-04-26 12:00:00,,mean,0,570.2928,5.121778
2012-04-26 12:00:00,2012-04-26 12:30:00,,mean,0,567.7766,5.125497
2012-04-26 12:30:00,2012-04-26 13:00:00,,mean,0,545.9487,4.93691
2012-04-26 13:00:00,2012-04-26 13:30:00,,mean,0,533.2274,6.210689
2012-04-26 13:30:00,2012-04-26 14:00:00,,mean,0,514.6938,6.581802
2012-04-26 14:00:00,2012-04-26 14:30:00,,mean,0,440.7729,5.784572
2012-04-26 14:30:00,2012-04-26 15:00:00,,mean,0,387.9356,5.640154
2012-04-26 15:00:00,2012-04-26 15:30:00,,mean,0,315.7529,4.153615
2012-04-26 15:30:00,2012-04-26 16:00:00,,mean,0,247.7108,4.196456
2012-04-26 16:00:00,2012-04-26 16:30:00,,mean,0,181.1483,3.668923
2012-04-26 16:30:00,2012-04-26 17:00:00,,mean,0,104.8278,3.563636
2012-04-26 17:00:00,2012-04-26 17:30:00,,mean,0,43.4277,4.113566
2012-04-26 17:30:00,2012-04-26 18:00:00,,mean,0,-14.20682,2.167732
2012-04-26 18:00:00,2012-04-26 18:30:00,,mean,0,-55.68541,2.191459
2012-04-26 18:30:00,2012-04-26 19:00:00,,mean,0,-67.09525,2.991002
2012-04-26 19:00:00,2012-04-26 19:30:00,,mean,0,-65.632,3.531951
2012-04-26 19:30:00,2012-04-26 20:00:00,,mean,0,-51.26431,3.441483
2012-04-26 20:00:00,2012-04-26 20:30:00,,mean,0,-47.81807,2.87033
2012-04-26 20:30:00,2012-04-26 21:00:00,,mean,0,-46.56458,2.865416
2012-04-26 21:00:00,2012-04-26 21:30:00,,mean,0,-36.48948,2.319038
2012-04-26 21:30:00,2012-04-26 22:00:00,,mean,0,-30.50177,3.09683
2012-04-26 22:00:00,2012-04-26 22:30:00,,mean,0,-32.9978,1.099838
2012-04-26 22:30:00,2012-04-26 23:00:00,,mean,0,-41.4135,0.7756507
2012-04-26 23:00:00,2012-04-26 23:30:00,,mean,0,-25.98213,0.3590721
2012-04-26 23:30:00,2012-04-27 00:00:00,,mean,0,-40.7238,0.2490563
2012-04-27 00:00:00,2012-04-27 00:30:00,,mean,0,-41.11592,0.1471271
2012-04-27 00:30:00,2012-04-27 01:00:00,,mean,0,-42.94741,1.424788
2012-04-27 01:00:00,2012-04-27 01:30:00,,mean,0,-48.22307,0.7896724
2012-04-27 01:30:00,2012-04-27 02:00:00,,mean,0,-42.25275,1.083506
2012-04-27 02:00:00,2012-04-27 02:30:00,,mean,0,-46.19559,0.9837178
2012-04-27 02:30:00,2012-04-27 03:00:00,,mean,0,-48.45665,1.091177
2012-04-27 03:00:00,2012-04-27 03:30:00,,mean,0,-46.24871,0.4556536
2012-04-27 03:30:00,2012-04-27 04:00:00,,mean,0,-48.86605,1.264873
2012-04-27 04:00:00,2012-04-27 04:30:00,,mean,0,-43.44065,1.076533
2012-04-27 04:30:00,2012-04-27 05:00:00,,mean,0,-43.66293,1.202355
2012-04-27 05:00:00,2012-04-27 05:30:00,,mean,0,-41.9836,0.9598507
2012-04-27 05:30:00,2012-04-27 06:00:00,,mean,0,-14.10203,0.5089327
2012-04-27 06:00:00,2012-04-27 06:30:00,,mean,0,8.845903,0.4855705
2012-04-27 06:30:00,2012-04-27 07:00:00,,mean,0,83.30579,0.1936368
2012-04-27 07:00:00,2012-04-27 07:30:00,,mean,0,162.1571,0.6962343
2012-04-27 07:30:00,2012-04-27 08:00:00,,mean,0,178.3951,0.6574488
2012-04-27 08:00:00,2012-04-27 08:30:00,,mean,0,223.682,0.5238423
2012-04-27 08:30:00,2012-04-27 09:00:00,,mean,0,292.2245,1.699304
2012-04-27 09:00:00,2012-04-27 09:30:00,,mean,0,338.9869,1.41238
2012-04-27 09:30:00,2012-04-27 10:00:00,,mean,0,452.8338,1.172268
2012-04-27 10:00:00,2012-04-27 10:30:00,,mean,0,502.7298,1.218888
2012-04-27 10:30:00,2012-04-27 11:00:00,,mean,0,548.575,1.23919
2012-04-27 11:00:00,2012-04-27 11:30:00,,mean,0,538.7642,2.96759
2012-04-27 11:30:00,2012-04-27 12:00:00,,mean,0,573.1992,4.227353
2012-04-27 12:00:00,2012-04-27 12:30:00,,mean,0,466.9733,4.407403
2012-04-27 12:30:00,2012-04-27 13:00:00,,mean,0,529.0942,5.101565
2012-04-27 13:00:00,2012-04-27 13:30:00,,mean,0,531.731,7.397846
2012-04-27 13:30:00,2012-04-27 14:00:00,,mean,0,502.3055,8.05621
2012-04-27 14:00:00,2012-04-27 14:30:00,,mean,0,462.3079,8.004864
2012-04-27 14:30:00,2012-04-27 15:00:00,,mean,0,403.1255,7.904389
2012-04-27 15:00:00,2012-04-27 15:30:00,,mean,0,337.9147,7.655105
2012-04-27 15:30:00,2012-04-27 16:00:00,,mean,0,264.5719,6.729979
2012-04-27 16:00:00,2012-04-27 16:30:00,,mean,0,205.7504,6.340101
2012-04-27 16:30:00,2012-04-27 17:00:00,,mean,0,243.1544,7.52684
2012-04-27 17:00:00,2012-04-27 17:30:00,,mean,0,32.58545,6.580929
2012-04-27 17:30:00,2012-04-27 18:00:00,,mean,0,12.45938,5.283384
2012-04-27 18:00:00,2012-04-27 18:30:00,,mean,0,-13.40069,5.05858
2012-04-27 18:30:00,2012-04-27 19:00:00,,mean,0,-44.24549,4.486196
2012-04-27 19:00:00,2012-04-27 19:30:00,,mean,0,-53.54594,3.79649
2012-04-27 19:30:00,2012-04-27 20:00:00,,mean,0,-36.82316,2.172145
2012-04-27 20:00:00,2012-04-27 20:30:00,,mean,0,-34.95156,0.7983345
2012-04-27 20:30:00,2012-04-27 21:00:00,,mean,0,-35.57123,3.030588
2012-04-27 21:00:00,2012-04-27 21:30:00,,mean,0,-32.26949,2.773736
2012-04-27 21:30:00,2012-04-27 22:00:00,,mean,0,-35.47577,3.370589
2012-04-27 22:00:00,2012-04-27 22:30:00,,mean,0,-44.82443,3.385353
2012-04-27 22:30:00,2012-04-27 23:00:00,,mean,0,-45.50366,1.664359
2012-04-27 23:00:00,2012-04-27 23:30:00,,mean,0,-37.595,3.999207
2012-04-27 23:30:00,2012-04-28 00:00:00,,mean,0,-34.64055,2.17824
2012-04-28 00:00:00,2012-04-28 00:30:00,,mean,0,-35.88722,1.148751
2012-04-28 00:30:00,2012-04-28 01:00:00,,mean,0,-34.37072,1.035291
2012-04-28 01:00:00,2012-04-28 01:30:00,,mean,0,-31.67343,0.8375951
2012-04-28 01:30:00,2012-04-28 02:00:00,,mean,0,-41.05048,0.5088415
2012-04-28 02:00:00,2012-04-28 02:30:00,,mean,0,-25.6091,0.7084862
2012-04-28 02:30:00,2012-04-28 03:00:00,,mean,0,-45.82145,0.7060513
2012-04-28 03:00:00,2012-04-28 03:30:00,,mean,0,-45.82296,0.8480064
2012-04-28 03:30:00,2012-04-28 04:00:00,,mean,0,-42.00024,0.07092693
2012-04-28 04:00:00,2012-04-28 04:30:00,,mean,0,-39.52452,0.7788121
2012-04-28 04:30:00,2012-04-28 05:00:00,,mean,0,-30.47519,1.427003
2012-04-28 05:00:00,2012-04-28 05:30:00,,mean,0,-36.93845,1.416007
2012-04-28 05:30:00,2012-04-28 06:00:00,,mean,0,14.23498,0.8994733
2012-04-28 06:00:00,2012-04-28 06:30:00,,mean,0,57.59359,1.29496
2012-04-28 06:30:00,2012-04-28 07:00:00,,mean,0,86.92486,1.254108
2012-04-28 07:00:00,2012-04-28 07:30:00,,mean,0,101.1087,1.358463
2012-04-28 07:30:00,2012-04-28 08:00:00,,mean,0,75.1573,1.262099
2012-04-28 08:00:00,2012-04-28 08:30:00,,mean,0,226.0905,2.469849
2012-04-28 08:30:00,2012-04-28 09:00:00,,mean,0,313.533,3.696326
2012-04-28 09:00:00,2012-04-28 09:30:00,,mean,0,339.5164,4.684207
2012-04-28 09:30:00,2012-04-28 10:00:00,,mean,0,408.8044,6.815935
2012-04-28 10:00:00,2012-04-28 10:30:00,,mean,0,288.2236,7.30174
2012-04-28 10:30:00,2012-04-28 11:00:00,,mean,0,536.2426,8.746215
2012-04-28 11:00:00,2012-04-28 11:30:00,,mean,0,581.4056,10.57266
2012-04-28 11:30:00,2012-04-28 12:00:00,,mean,0,369.5828,12.73628
2012-04-28 12:00:00,2012-04-28 12:30:00,,mean,0,242.6807,11.38547
2012-04-28 12:30:00,2012-04-28 13:00:00,,mean,0,283.1233,10.86512
2012-04-28 13:00:00,2012-04-28 13:30:00,,mean,0,203.9866,11.63239
2012-04-28 13:30:00,2012-04-28 14:00:00,,mean,0,279.5487,11.43625
2012-04-28 14:00:00,2012-04-28 14:30:00,,mean,0,138.9874,10.67951
2012-04-28 14:30:00,2012-04-28 15:00:00,,mean,0,133.9493,10.27247
2012-04-28 15:00:00,2012-04-28 15:30:00,,mean,0,194.0097,10.12793
2012-04-28 15:30:00,2012-04-28 16:00:00,,mean,0,122.1137,10.4736
2012-04-28 16:00:00,2012-04-28 16:30:00,,mean,0,136.2377,9.689945
2012-04-28 16:30:00,2012-04-28 17:00:00,,mean,0,61.33687,9.067702
2012-04-28 17:00:00,2012-04-28 17:30:00,,mean,0,41.13798,7.824389
2012-04-28 17:30:00,2012-04-28 18:00:00,,mean,0,37.92994,8.186443
2012-04-28 18:00:00,2012-04-28 18:30:00,,mean,0,-52.547,8.9356
2012-04-28 18:30:00,2012-04-28 19:00:00,,mean,0,-76.25168,8.722996
2012-04-28 19:00:00,2012-04-28 19:30:00,,mean,0,-80.00907,7.015644
2012-04-28 19:30:00,2012-04-28 20:00:00,,mean,0,-85.74447,8.836475
2012-04-28 20:00:00,2012-04-28 20:30:00,,mean,0,-81.2583,7.689607
2012-04-28 20:30:00,2012-04-28 21:00:00,,mean,0,-81.05558,8.860585
2012-04-28 21:00:00,2012-04-28 21:30:00,,mean,0,-77.69553,9.299378
2012-04-28 21:30:00,2012-04-28 22:00:00,,mean,0,-70.82875,10.13362
2012-04-28 22:00:00,2012-04-28 22:30:00,,mean,0,-67.96662,10.01604
2012-04-28 22:30:00,2012-04-28 23:00:00,,mean,0,-78.67889,9.152785
2012-04-28 23:00:00,2012-04-28 23:30:00,,mean,0,-79.61375,9.784245
2012-04-28 23:30:00,2012-04-29 00:00:00,,mean,0,-79.59474,9.356985
2012-04-29 00:00:00,2012-04-29 00:30:00,,mean,0,-78.69761,8.688412
2012-04-29 00:30:00,2012-04-29 01:00:00,,mean,0,-77.83305,8.593259
2012-04-29 01:00:00,2012-04-29 01:30:00,,mean,0,-77.07306,8.40349
2012-04-29 01:30:00,2012-04-29 02:00:00,,mean,0,-77.82506,9.132421
2012-04-29 02:00:00,2012-04-29 02:30:00,,mean,0,-75.90195,8.310839
2012-04-29 02:30:00,2012-04-29 03:00:00,,mean,0,-73.26123,6.873315
2012-04-29 03:00:00,2012-04-29 03:30:00,,mean,0,-74.22645,6.242866
2012-04-29 03:30:00,2012-04-29 04:00:00,,mean,0,-73.95901,6.481837
2012-04-29 04:00:00,2012-04-29 04:30:00,,mean,0,-73.45477,6.190731
2012-04-29 04:30:00,2012-04-29 05:00:00,,mean,0,-71.67998,5.437622
2012-04-29 05:00:00,2012-04-29 05:30:00,,mean,0,-56.02083,1.671167
2012-04-29 05:30:00,2012-04-29 06:00:00,,mean,0,0.8631728,1.134169
2012-04-29 06:00:00,2012-04-29 06:30:00,,mean,0,14.15873,2.282207
2012-04-29 06:30:00,2012-04-29 07:00:00,,mean,0,54.07238,2.897577
2012-04-29 07:00:00,2012-04-29 07:30:00,,mean,0,88.1377,4.260154
2012-04-29 07:30:00,2012-04-29 08:00:00,,mean,0,280.0925,5.028844
2012-04-29 08:00:00,2012-04-29 08:30:00,,mean,0,277.4623,5.252245
2012-04-29 08:30:00,2012-04-29 09:00:00,,mean,0,135.7362,5.609468
2012-04-29 09:00:00,2012-04-29 09:30:00,,mean,0,177.6966,4.587127
2012-04-29 09:30:00,2012-04-29 10:00:00,,mean,0,177.3233,3.756465
2012-04-29 10:00:00,2012-04-29 10:30:00,,mean,0,174.8448,3.246884
2012-04-29 10:30:00,2012-04-29 11:00:00,,mean,0,198.809,3.314012
2012-04-29 11:00:00,2012-04-29 11:30:00,,mean,0,415.4771,2.967699
2012-04-29 11:30:00,2012-04-29 12:00:00,,mean,0,370.5881,4.352131
2012-04-29 12:00:00,2012-04-29 12:30:00,,mean,0,317.8297,5.086164
2012-04-29 12:30:00,2012-04-29 13:00:00,,mean,0,530.8716,5.362382
2012-04-29 13:00:00,2012-04-29 13:30:00,,mean,0,420.5445,6.195299
2012-04-29 13:30:00,2012-04-29 14:00:00,,mean,0,534.3699,7.249862
2012-04-29 14:00:00,2012-04-29 14:30:00,,mean,0,487.1315,7.952255
2012-04-29 14:30:00,2012-04-29 15:00:00,,mean,0,178.5518,8.566035
2012-04-29 15:00:00,2012-04-29 15:30:00,,mean,0,-82.49066,8.248949
2012-04-29 15:30:00,2012-04-29 16:00:00,,mean,0.204,18.91352,7.444098
2012-04-29 16:00:00,2012-04-29 16:30:00,,mean,0,47.86393,8.368401
2012-04-29 16:30:00,2012-04-29 17:00:00,,mean,0,42.87584,7.935884
2012-04-29 17:00:00,2012-04-29 17:30:00,,mean,0,21.31025,6.439065
2012-04-29 17:30:00,2012-04-29 18:00:00,,mean,0,-8.733948,6.68872
2012-04-29 18:00:00,2012-04-29 18:30:00,,mean,0,-18.05557,7.967595
2012-04-29 18:30:00,2012-04-29 19:00:00,,mean,0,-40.34497,7.773127
2012-04-29 19:00:00,2012-04-29 19:30:00,,mean,0,-65.42975,7.22509
2012-04-29 19:30:00,2012-04-29 20:00:00,,mean,0,-77.91416,8.583082
2012-04-29 20:00:00,2012-04-29 20:30:00,,mean,0,-79.17162,8.390263
2012-04-29 20:30:00,2012-04-29 21:00:00,,mean,0,-76.7234,7.874741
2012-04-29 21:00:00,2012-04-29 21:30:00,,mean,0,-74.50785,7.239438
2012-04-29 21:30:00,2012-04-29 22:00:00,,mean,0,-76.33566,8.343366
2012-04-29 22:00:00,2012-04-29 22:30:00,,mean,0,-73.98399,6.599753
2012-04-29 22:30:00,2012-04-29 23:00:00,,mean,0,-69.82753,5.093748
2012-04-29 23:00:00,2012-04-29 23:30:00,,mean,0,-70.72728,5.706777
2012-04-29 23:30:00,2012-04-30 00:00:00,,mean,0,-71.95996,6.163582
2012-04-30 00:00:00,2012-04-30 00:30:00,,mean,0,-67.2543,2.532221
2012-04-30 00:30:00,2012-04-30 01:00:00,,mean,0,-61.83706,2.428496
2012-04-30 01:00:00,2012-04-30 01:30:00,,mean,0,-67.66466,4.112903
2012-04-30 01:30:00,2012-04-30 02:00:00,,mean,0,-63.78999,2.308128
2012-04-30 02:00:00,2012-04-30 02:30:00,,mean,0,-62.09397,2.548478
2012-04-30 02:30:00,2012-04-30 03:00:00,,mean,0,-67.44666,4.595999
2012-04-30 03:00:00,2012-04-30 03:30:00,,mean,0,-70.51288,5.381091
2012-04-30 03:30:00,2012-04-30 04:00:00,,mean,0,-67.15042,3.884818
2012-04-30 04:00:00,2012-04-30 04:30:00,,mean,0,-68.0582,3.838218
2012-04-30 04:30:00,2012-04-30 05:00:00,,mean,0,-64.27381,0.9182831
2012-04-30 05:00:00,2012-04-30 05:30:00,,mean,0,-54.87323,1.617398
2012-04-30 05:30:00,2012-04-30 06:00:00,,mean,0,-10.78603,0.9939515
2012-04-30 06:00:00,2012-04-30 06:30:00,,mean,0,38.2893,2.166248
2012-04-30 06:30:00,2012-04-30 07:00:00,,mean,0,111.7159,5.475885
2012-04-30 07:00:00,2012-04-30 07:30:00,,mean,0,190.3189,6.126897
2012-04-30 07:30:00,2012-04-30 08:00:00,,mean,0,268.2069,7.293076
2012-04-30 08:00:00,2012-04-30 08:30:00,,mean,0,338.3388,6.191808
2012-04-30 08:30:00,2012-04-30 09:00:00,,mean,0,402.689,5.438682
2012-04-30 09:00:00,2012-04-30 09:30:00,,mean,0,458.1335,5.683944
2012-04-30 09:30:00,2012-04-30 10:00:00,,mean,0,511.9594,6.190928
2012-04-30 10:00:00,2012-04-30 10:30:00,,mean,0,547.5366,6.419067
2012-04-30 10:30:00,2012-04-30 11:00:00,,mean,0,577.3848,5.830607
2012-04-30 11:00:00,2012-04-30 11:30:00,,mean,0,588.2866,6.061559
2012-04-30 11:30:00,2012-04-30 12:00:00,,mean,0,562.7781,5.682175
2012-04-30 12:00:00,2012-04-30 12:30:00,,mean,0,581.4546,6.671233
2012-04-30 12:30:00,2012-04-30 13:00:00,,mean,0,568.8286,6.94275
2012-04-30 13:00:00,2012-04-30 13:30:00,,mean,0,557.4163,7.593466
2012-04-30 13:30:00,2012-04-30 14:00:00,,mean,0,508.012,7.977406
2012-04-30 14:00:00,2012-04-30 14:30:00,,mean,0,355.0059,8.180649
2012-04-30 14:30:00,2012-04-30 15:00:00,,mean,0,329.0637,7.899529
2012-04-30 15:00:00,2012-04-30 15:30:00,,mean,0,379.467,8.93379
2012-04-30 15:30:00,2012-04-30 16:00:00,,mean,0,340.1215,8.55591
2012-04-30 16:00:00,2012-04-30 16:30:00,,mean,0,31.22403,8.323478
2012-04-30 16:30:00,2012-04-30 17:00:00,,mean,0,26.58876,7.76401
2012-04-30 17:00:00,2012-04-30 17:30:00,,mean,0,17.07941,5.919158
2012-04-30 17:30:00,2012-04-30 18:00:00,,mean,0,20.95234,7.262084
2012-04-30 18:00:00,2012-04-30 18:30:00,,mean,0,-18.75316,5.328184
2012-04-30 18:30:00,2012-04-30 19:00:00,,mean,0,-68.51157,5.474122
2012-04-30 19:00:00,2012-04-30 19:30:00,,mean,0,-70.95631,4.225384
2012-04-30 19:30:00,2012-04-30 20:00:00,,mean,0,-70.12984,3.641043
2012-04-30 20:00:00,2012-04-30 20:30:00,,mean,0,-69.32639,2.601997
2012-04-30 20:30:00,2012-04-30 21:00:00,,mean,0,-68.58811,3.557997
2012-04-30 21:00:00,2012-04-30 21:30:00,,mean,0,-68.57098,3.267132
2012-04-30 21:30:00,2012-04-30 22:00:00,,mean,0,-66.83519,3.781399
2012-04-30 22:00:00,2012-04-30 22:30:00,,mean,0,-67.83939,2.815488
2012-04-30 22:30:00,2012-04-30 23:00:00,,mean,0,-67.21748,2.62447
2012-04-30 23:00:00,2012-04-30 23:30:00,,mean,0,-65.5589,2.354107
2012-03-31 23:30:00,2012-04-01 00:00:00,,mean,0,-58.27045,1.332323
2012-04-01 00:00:00,2012-04-01 00:30:00,,mean,0,-55.56383,1.284186
2012-04-01 00:30:00,2012-04-01 01:00:00,,mean,0,-53.1539,0.3736531
2012-04-01 01:00:00,2012-04-01 01:30:00,,mean,0,-51.67928,1.228546
2012-04-01 01:30:00,2012-04-01 02:00:00,,mean,0,-57.02732,1.187265
2012-04-01 02:00:00,2012-04-01 02:30:00,,mean,0,-58.79493,2.127877
2012-04-01 02:30:00,2012-04-01 03:00:00,,mean,0,-55.76033,0.9440002
2012-04-01 03:00:00,2012-04-01 03:30:00,,mean,0,-50.772,0.8734904
2012-04-01 03:30:00,2012-04-01 04:00:00,,mean,0,-54.45342,1.467996
2012-04-01 04:00:00,2012-04-01 04:30:00,,mean,0,-53.53955,1.322024
2012-04-01 04:30:00,2012-04-01 05:00:00,,mean,0,-47.88853,0.7551225
2012-04-01 05:00:00,2012-04-01 05:30:00,,mean,0,-37.8378,0.924532
2012-04-01 05:30:00,2012-04-01 06:00:00,,mean,0,-6.515252,1.237199
2012-04-01 06:00:00,2012-04-01 06:30:00,,mean,0,32.95102,0.626241
2012-04-01 06:30:00,2012-04-01 07:00:00,,mean,0,112.4611,0.98655
2012-04-01 07:00:00,2012-04-01 07:30:00,,mean,0,189.4477,1.573386
2012-04-01 07:30:00,2012-04-01 08:00:00,,mean,0,260.2604,1.255011
2012-04-01 08:00:00,2012-04-01 08:30:00,,mean,0,331.3278,0.960234
2012-04-01 08:30:00,2012-04-01 09:00:00,,mean,0,396.6086,0.8470412
2012-04-01 09:00:00,2012-04-01 09:30:00,,mean,0,391.0084,0.5209147
2012-04-01 09:30:00,2012-04-01 10:00:00,,mean,0,585.7192,2.318737
2012-04-01 10:00:00,2012-04-01 10:30:00,,mean,0,568.3469,3.771583
2012-04-01 10:30:00,2012-04-01 11:00:00,,mean,0,594.7712,2.350314
2012-04-01 11:00:00,2012-04-01 11:30:00,,mean,0,583.8431,3.506053
2012-04-01 11:30:00,2012-04-01 12:00:00,,mean,0,468.9214,4.84563
2012-04-01 12:00:00,2012-04-01 12:30:00,,mean,0,282.0258,2.880573
2012-04-01 12:30:00,2012-04-01 13:00:00,,mean,0,601.772,2.346732
2012-04-01 13:00:00,2012-04-01 13:30:00,,mean,0,549.1266,4.531163
2012-04-01 13:30:00,2012-04-01 14:00:00,,mean,0,508.7329,3.966075
2012-04-01 14:00:00,2012-04-01 14:30:00,,mean,0,467.2517,5.100428
2012-04-01 14:30:00,2012-04-01 15:00:00,,mean,0,413.7884,5.686646
2012-04-01 15:00:00,2012-04-01 15:30:00,,mean,0,349.3506,4.955332
2012-04-01 15:30:00,2012-04-01 16:00:00,,mean,0,278.6022,4.315423
2012-04-01 16:00:00,2012-04-01 16:30:00,,mean,0,206.534,4.381347
2012-04-01 16:30:00,2012-04-01 17:00:00,,mean,0,129.3871,4.226836
2012-04-01 17:00:00,2012-04-01 17:30:00,,mean,0,56.91893,4.038051
2012-04-01 17:30:00,2012-04-01 18:00:00,,mean,0,-11.79977,4.12197
2012-04-01 18:00:00,2012-04-01 18:30:00,,mean,0,-55.86694,3.263777
2012-04-01 18:30:00,2012-04-01 19:00:00,,mean,0,-74.69536,2.195164
2012-04-01 19:00:00,2012-04-01 19:30:00,,mean,0,-68.01876,0.941496
2012-04-01 19:30:00,2012-04-01 20:00:00,,mean,0,-62.12575,1.22291
2012-04-01 20:00:00,2012-04-01 20:30:00,,mean,0,-58.29635,0.880205
2012-04-01 20:30:00,2012-04-01 21:00:00,,mean,0,-64.91188,2.328821
2012-04-01 21:00:00,2012-04-01 21:30:00,,mean,0,-44.68258,0.9804938
2012-04-01 21:30:00,2012-04-01 22:00:00,,mean,0,-52.48767,1.49606
2012-04-01 22:00:00,2012-04-01 22:30:00,,mean,0,-56.38445,0.7833283
2012-04-01 22:30:00,2012-04-01 23:00:00,,mean,0,-54.16378,0.8696429
2012-04-01 23:00:00,2012-04-01 23:30:00,,mean,0,-52.97306,0.3945369
